kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,satuan,kecamatan,puskesmas,jenis_kelamin,penderita_dbd,year,data_origin
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,32.73.20,ANTAPANI,ORANG,ANTAPANI,UPT JAJAWAY,PEREMPUAN,43,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273142,32.73.30,MANDALAJATI,ORANG,MANDALAJATI,UPT JATIHANDAP,LAKI-LAKI,16,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273142,32.73.30,MANDALAJATI,ORANG,MANDALAJATI,UPT JATIHANDAP,PEREMPUAN,12,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273250,32.73.01,SUKASARI,ORANG,SUKASARI,UPT KARANGSETRA,LAKI-LAKI,38,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273250,32.73.01,SUKASARI,ORANG,SUKASARI,UPT KARANGSETRA,PEREMPUAN,28,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273040,32.73.17,BOJONGLOA KIDUL,ORANG,BOJONGLOA KIDUL,UPT KOPO,LAKI-LAKI,38,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273040,32.73.17,BOJONGLOA KIDUL,ORANG,BOJONGLOA KIDUL,UPT KOPO,PEREMPUAN,48,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273080,32.73.21,BANDUNG KIDUL,ORANG,BANDUNG KIDUL,UPT KUJANG SARI,LAKI-LAKI,58,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273080,32.73.21,BANDUNG KIDUL,ORANG,BANDUNG KIDUL,UPT KUJANG SARI,PEREMPUAN,80,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273250,32.73.01,SUKASARI,ORANG,SUKASARI,UPT LEDENG,LAKI-LAKI,17,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273250,32.73.01,SUKASARI,ORANG,SUKASARI,UPT LEDENG,PEREMPUAN,16,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273050,32.73.10,ASTANA ANYAR,ORANG,ASTANAANYAR,UPT LIOGENTENG,LAKI-LAKI,3,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273050,32.73.10,ASTANA ANYAR,ORANG,ASTANAANYAR,UPT LIOGENTENG,PEREMPUAN,5,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273142,32.73.30,MANDALAJATI,ORANG,MANDALAJATI,UPT MANDALA MEKAR,LAKI-LAKI,9,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273142,32.73.30,MANDALAJATI,ORANG,MANDALAJATI,UPT MANDALA MEKAR,PEREMPUAN,16,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273090,32.73.22,BUAHBATU,ORANG,BUAHBATU,UPT MARGAHAYU RAYA,LAKI-LAKI,85,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273090,32.73.22,BUAHBATU,ORANG,BUAHBATU,UPT MARGAHAYU RAYA,PEREMPUAN,99,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273080,32.73.21,BANDUNG KIDUL,ORANG,BANDUNG KIDUL,UPT MENGGER,LAKI-LAKI,14,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273080,32.73.21,BANDUNG KIDUL,ORANG,BANDUNG KIDUL,UPT MENGGER,PEREMPUAN,14,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273060,32.73.11,REGOL,ORANG,REGOL,UPT MOCH. RAMDAN,LAKI-LAKI,36,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273060,32.73.11,REGOL,ORANG,REGOL,UPT MOCH. RAMDAN,PEREMPUAN,36,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,32.73.18,CIBEUNYING KALER,ORANG,CIBEUNYING KALER,UPT NEGLASARI,LAKI-LAKI,26,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,32.73.18,CIBEUNYING KALER,ORANG,CIBEUNYING KALER,UPT NEGLASARI,PEREMPUAN,33,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273210,32.73.14,CIBEUNYING KIDUL,ORANG,CIBEUNYING KIDUL,UPT PADASUKA,LAKI-LAKI,56,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273210,32.73.14,CIBEUNYING KIDUL,ORANG,CIBEUNYING KIDUL,UPT PADASUKA,PEREMPUAN,60,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273050,32.73.10,ASTANA ANYAR,ORANG,ASTANAANYAR,UPT PAGARSIH,LAKI-LAKI,16,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273050,32.73.10,ASTANA ANYAR,ORANG,ASTANAANYAR,UPT PAGARSIH,PEREMPUAN,9,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273142,32.73.30,MANDALAJATI,ORANG,MANDALAJATI,UPT PAMULANG,LAKI-LAKI,3,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273142,32.73.30,MANDALAJATI,ORANG,MANDALAJATI,UPT PAMULANG,PEREMPUAN,5,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273111,32.73.28,PANYILEUKAN,ORANG,PANYILEUKAN,UPT PANGHEGAR,LAKI-LAKI,44,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273111,32.73.28,PANYILEUKAN,ORANG,PANYILEUKAN,UPT PANGHEGAR,PEREMPUAN,40,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273111,32.73.28,PANYILEUKAN,ORANG,PANYILEUKAN,UPT PANYILEUKAN,LAKI-LAKI,19,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273111,32.73.28,PANYILEUKAN,ORANG,PANYILEUKAN,UPT PANYILEUKAN,PEREMPUAN,21,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273080,32.73.21,BANDUNG KIDUL,ORANG,BANDUNG KIDUL,UPT PASAWAHAN,LAKI-LAKI,1,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273080,32.73.21,BANDUNG KIDUL,ORANG,BANDUNG KIDUL,UPT PASAWAHAN,PEREMPUAN,6,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273120,32.73.26,UJUNGBERUNG,ORANG,UJUNG BERUNG,UPT PASIRJATI,LAKI-LAKI,48,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273120,32.73.26,UJUNGBERUNG,ORANG,UJUNG BERUNG,UPT PASIRJATI,PEREMPUAN,48,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273190,32.73.06,CICENDO,ORANG,CICENDO,UPT PASIRKALIKI,LAKI-LAKI,73,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273190,32.73.06,CICENDO,ORANG,CICENDO,UPT PASIRKALIKI,PEREMPUAN,62,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273210,32.73.14,CIBEUNYING KIDUL,ORANG,CIBEUNYING KIDUL,UPT PASIRLAYUNG,LAKI-LAKI,28,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273210,32.73.14,CIBEUNYING KIDUL,ORANG,CIBEUNYING KIDUL,UPT PASIRLAYUNG,PEREMPUAN,29,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273060,32.73.11,REGOL,ORANG,REGOL,UPT PASIRLUYU,LAKI-LAKI,21,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273060,32.73.11,REGOL,ORANG,REGOL,UPT PASIRLUYU,PEREMPUAN,26,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273060,32.73.11,REGOL,ORANG,REGOL,UPT PASUNDAN,LAKI-LAKI,22,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273060,32.73.11,REGOL,ORANG,REGOL,UPT PASUNDAN,PEREMPUAN,9,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273050,32.73.10,ASTANA ANYAR,ORANG,ASTANAANYAR,UPT PELINDUNG HEWAN,LAKI-LAKI,21,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273050,32.73.10,ASTANA ANYAR,ORANG,ASTANAANYAR,UPT PELINDUNG HEWAN,PEREMPUAN,15,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273230,32.73.02,COBLONG,ORANG,COBLONG,UPT PUTER,LAKI-LAKI,13,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273230,32.73.02,COBLONG,ORANG,COBLONG,UPT PUTER,PEREMPUAN,14,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273101,32.73.27,GEDEBAGE,ORANG,GEDEBAGE,UPT RIUNG BANDUNG,LAKI-LAKI,70,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273101,32.73.27,GEDEBAGE,ORANG,GEDEBAGE,UPT RIUNG BANDUNG,PEREMPUAN,60,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273130,32.73.24,ARCAMANIK,ORANG,ARCAMANIK,UPT RUSUNAWA,LAKI-LAKI,84,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273130,32.73.24,ARCAMANIK,ORANG,ARCAMANIK,UPT RUSUNAWA,PEREMPUAN,81,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273200,32.73.09,BANDUNG WETAN,ORANG,BANDUNG WETAN,UPT SALAM,LAKI-LAKI,14,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273200,32.73.09,BANDUNG WETAN,ORANG,BANDUNG WETAN,UPT SALAM,PEREMPUAN,3,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273250,32.73.01,SUKASARI,ORANG,SUKASARI,UPT SARIJADI,LAKI-LAKI,37,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273250,32.73.01,SUKASARI,ORANG,SUKASARI,UPT SARIJADI,PEREMPUAN,32,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273090,32.73.22,BUAHBATU,ORANG,BUAHBATU,UPT SEKEJATI,LAKI-LAKI,63,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273090,32.73.22,BUAHBATU,ORANG,BUAHBATU,UPT SEKEJATI,PEREMPUAN,52,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273230,32.73.02,COBLONG,ORANG,COBLONG,UPT SEKELOA,LAKI-LAKI,16,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273230,32.73.02,COBLONG,ORANG,COBLONG,UPT SEKELOA,PEREMPUAN,21,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273142,32.73.30,MANDALAJATI,ORANG,MANDALAJATI,UPT SINDANG JAYA,LAKI-LAKI,31,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273142,32.73.30,MANDALAJATI,ORANG,MANDALAJATI,UPT SINDANG JAYA,PEREMPUAN,35,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273240,32.73.07,SUKAJADI,ORANG,SUKAJADI,UPT SUKAGALIH,LAKI-LAKI,23,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273240,32.73.07,SUKAJADI,ORANG,SUKAJADI,UPT SUKAGALIH,PEREMPUAN,20,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,32.73.03,BABAKAN CIPARAY,ORANG,BABAKAN CIPARAY,UPT SUKAHAJI,LAKI-LAKI,19,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,32.73.03,BABAKAN CIPARAY,ORANG,BABAKAN CIPARAY,UPT SUKAHAJI,PEREMPUAN,25,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273240,32.73.07,SUKAJADI,ORANG,SUKAJADI,UPT SUKAJADI,LAKI-LAKI,80,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273240,32.73.07,SUKAJADI,ORANG,SUKAJADI,UPT SUKAJADI,PEREMPUAN,68,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,32.73.04,BOJONGLOA KALER,ORANG,BOJONGLOA KALER,UPT SUKAPARKIR,LAKI-LAKI,19,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,32.73.04,BOJONGLOA KALER,ORANG,BOJONGLOA KALER,UPT SUKAPARKIR,PEREMPUAN,14,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273190,32.73.06,CICENDO,ORANG,CICENDO,UPT SUKARAJA,LAKI-LAKI,18,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273190,32.73.06,CICENDO,ORANG,CICENDO,UPT SUKARAJA,PEREMPUAN,25,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273250,32.73.01,SUKASARI,ORANG,SUKASARI,UPT SUKARASA,LAKI-LAKI,15,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273250,32.73.01,SUKASARI,ORANG,SUKASARI,UPT SUKARASA,PEREMPUAN,15,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273240,32.73.07,SUKAJADI,ORANG,SUKAJADI,UPT SUKAWARNA,LAKI-LAKI,16,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273240,32.73.07,SUKAJADI,ORANG,SUKAJADI,UPT SUKAWARNA,PEREMPUAN,16,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273070,32.73.13,LENGKONG,ORANG,LENGKONG,UPT SURYALAYA,LAKI-LAKI,2,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273070,32.73.13,LENGKONG,ORANG,LENGKONG,UPT SURYALAYA,PEREMPUAN,5,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273070,32.73.13,LENGKONG,ORANG,LENGKONG,UPT TALAGABODAS,LAKI-LAKI,24,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273070,32.73.13,LENGKONG,ORANG,LENGKONG,UPT TALAGABODAS,PEREMPUAN,24,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273200,32.73.09,BANDUNG WETAN,ORANG,BANDUNG WETAN,UPT TAMANSARI,LAKI-LAKI,27,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273200,32.73.09,BANDUNG WETAN,ORANG,BANDUNG WETAN,UPT TAMANSARI,PEREMPUAN,21,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,32.73.19,SUMUR BANDUNG,ORANG,SUMUR BANDUNG,UPT TAMBLONG,LAKI-LAKI,30,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,32.73.19,SUMUR BANDUNG,ORANG,SUMUR BANDUNG,UPT TAMBLONG,PEREMPUAN,19,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273120,32.73.26,UJUNGBERUNG,ORANG,UJUNG BERUNG,UPT UJUNGBERUNG INDAH,LAKI-LAKI,57,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273120,32.73.26,UJUNGBERUNG,ORANG,UJUNG BERUNG,UPT UJUNGBERUNG INDAH,PEREMPUAN,62,2022,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273160,32.73.12,BATUNUNGGAL,ORANG,BATUNUNGGAL,UPT AHMAD YANI,LAKI-LAKI,7,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273160,32.73.12,BATUNUNGGAL,ORANG,BATUNUNGGAL,UPT AHMAD YANI,PEREMPUAN,8,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,32.73.20,ANTAPANI,ORANG,ANTAPANI,UPT ANTAPANI,LAKI-LAKI,14,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,32.73.20,ANTAPANI,ORANG,ANTAPANI,UPT ANTAPANI,PEREMPUAN,4,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273130,32.73.24,ARCAMANIK,ORANG,ARCAMANIK,UPT ARCAMANIK,LAKI-LAKI,16,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273130,32.73.24,ARCAMANIK,ORANG,ARCAMANIK,UPT ARCAMANIK,PEREMPUAN,19,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273050,32.73.10,ASTANA ANYAR,ORANG,ASTANAANYAR,UPT ASTANA ANYAR,LAKI-LAKI,8,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273050,32.73.10,ASTANA ANYAR,ORANG,ASTANAANYAR,UPT ASTANA ANYAR,PEREMPUAN,5,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273150,32.73.16,KIARACONDONG,ORANG,KIARACONDONG,UPT BABAKAN SARI,LAKI-LAKI,34,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273150,32.73.16,KIARACONDONG,ORANG,KIARACONDONG,UPT BABAKAN SARI,PEREMPUAN,23,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273150,32.73.16,KIARACONDONG,ORANG,KIARACONDONG,UPT BABAKAN SURABAYA,LAKI-LAKI,2,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273150,32.73.16,KIARACONDONG,ORANG,KIARACONDONG,UPT BABAKAN SURABAYA,PEREMPUAN,4,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,32.73.04,BOJONGLOA KALER,ORANG,BOJONGLOA KALER,UPT BABAKAN TAROGONG,LAKI-LAKI,25,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,32.73.04,BOJONGLOA KALER,ORANG,BOJONGLOA KALER,UPT BABAKAN TAROGONG,PEREMPUAN,26,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,32.73.05,ANDIR,ORANG,ANDIR,UPT BABATAN,LAKI-LAKI,5,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273180,32.73.05,ANDIR,ORANG,ANDIR,UPT BABATAN,PEREMPUAN,8,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,32.73.19,SUMUR BANDUNG,ORANG,SUMUR BANDUNG,UPT BALAIKOTA,LAKI-LAKI,2,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,32.73.19,SUMUR BANDUNG,ORANG,SUMUR BANDUNG,UPT BALAIKOTA,PEREMPUAN,3,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,32.73.03,BABAKAN CIPARAY,ORANG,BABAKAN CIPARAY,UPT CARINGIN,LAKI-LAKI,15,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,32.73.03,BABAKAN CIPARAY,ORANG,BABAKAN CIPARAY,UPT CARINGIN,PEREMPUAN,25,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273101,32.73.27,GEDEBAGE,ORANG,GEDEBAGE,UPT CEMPAKA ARUM,LAKI-LAKI,5,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273101,32.73.27,GEDEBAGE,ORANG,GEDEBAGE,UPT CEMPAKA ARUM,PEREMPUAN,5,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,32.73.04,BOJONGLOA KALER,ORANG,BOJONGLOA KALER,UPT CETARIP,LAKI-LAKI,22,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273030,32.73.04,BOJONGLOA KALER,ORANG,BOJONGLOA KALER,UPT CETARIP,PEREMPUAN,22,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273040,32.73.17,BOJONGLOA KIDUL,ORANG,BOJONGLOA KIDUL,UPT CIBADUYUT KIDUL,LAKI-LAKI,2,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273040,32.73.17,BOJONGLOA KIDUL,ORANG,BOJONGLOA KIDUL,UPT CIBADUYUT KIDUL,PEREMPUAN,11,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273040,32.73.17,BOJONGLOA KIDUL,ORANG,BOJONGLOA KIDUL,UPT CIBADUYUT WETAN,LAKI-LAKI,16,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273040,32.73.17,BOJONGLOA KIDUL,ORANG,BOJONGLOA KIDUL,UPT CIBADUYUT WETAN,PEREMPUAN,10,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273110,32.73.25,CIBIRU,ORANG,CIBIRU,UPT CIBIRU,LAKI-LAKI,0,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273110,32.73.25,CIBIRU,ORANG,CIBIRU,UPT CIBIRU,PEREMPUAN,2,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,32.73.03,BABAKAN CIPARAY,ORANG,BABAKAN CIPARAY,UPT CIBOLERANG,LAKI-LAKI,13,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273020,32.73.03,BABAKAN CIPARAY,ORANG,BABAKAN CIPARAY,UPT CIBOLERANG,PEREMPUAN,3,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273010,32.73.15,BANDUNG KULON,ORANG,BANDUNG KULON,UPT CIBUNTU,LAKI-LAKI,12,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273010,32.73.15,BANDUNG KULON,ORANG,BANDUNG KULON,UPT CIBUNTU,PEREMPUAN,10,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,32.73.18,CIBEUNYING KALER,ORANG,CIBEUNYING KALER,UPT CIGADUNG,LAKI-LAKI,13,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,32.73.18,CIBEUNYING KALER,ORANG,CIBEUNYING KALER,UPT CIGADUNG,PEREMPUAN,15,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273010,32.73.15,BANDUNG KULON,ORANG,BANDUNG KULON,UPT CIGONDEWAH,LAKI-LAKI,4,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273010,32.73.15,BANDUNG KULON,ORANG,BANDUNG KULON,UPT CIGONDEWAH,PEREMPUAN,3,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273070,32.73.13,LENGKONG,ORANG,LENGKONG,UPT CIJAGRA BARU,LAKI-LAKI,5,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273070,32.73.13,LENGKONG,ORANG,LENGKONG,UPT CIJAGRA BARU,PEREMPUAN,8,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273070,32.73.13,LENGKONG,ORANG,LENGKONG,UPT CIJAGRA LAMA,LAKI-LAKI,13,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273070,32.73.13,LENGKONG,ORANG,LENGKONG,UPT CIJAGRA LAMA,PEREMPUAN,15,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273010,32.73.15,BANDUNG KULON,ORANG,BANDUNG KULON,UPT CIJERAH,LAKI-LAKI,4,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273010,32.73.15,BANDUNG KULON,ORANG,BANDUNG KULON,UPT CIJERAH,PEREMPUAN,5,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273230,32.73.02,COBLONG,ORANG,COBLONG,UPT CIKUTRA LAMA,LAKI-LAKI,14,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273230,32.73.02,COBLONG,ORANG,COBLONG,UPT CIKUTRA LAMA,PEREMPUAN,13,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273110,32.73.25,CIBIRU,ORANG,CIBIRU,UPT CILENGKRANG,LAKI-LAKI,0,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273110,32.73.25,CIBIRU,ORANG,CIBIRU,UPT CILENGKRANG,PEREMPUAN,2,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273121,32.73.29,CINAMBO,ORANG,CINAMBO,UPT CINAMBO,LAKI-LAKI,14,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273121,32.73.29,CINAMBO,ORANG,CINAMBO,UPT CINAMBO,PEREMPUAN,13,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273110,32.73.25,CIBIRU,ORANG,CIBIRU,UPT CIPADUNG,LAKI-LAKI,25,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273110,32.73.25,CIBIRU,ORANG,CIBIRU,UPT CIPADUNG,PEREMPUAN,16,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273260,32.73.08,CIDADAP,ORANG,CIDADAP,UPT CIPAKU,LAKI-LAKI,2,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273260,32.73.08,CIDADAP,ORANG,CIDADAP,UPT CIPAKU,PEREMPUAN,1,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273100,32.73.23,RANCASARI,ORANG,RANCASARI,UPT CIPAMOKOLAN,LAKI-LAKI,25,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273100,32.73.23,RANCASARI,ORANG,RANCASARI,UPT CIPAMOKOLAN,PEREMPUAN,26,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273260,32.73.08,CIDADAP,ORANG,CIDADAP,UPT CIUMBULEUIT,LAKI-LAKI,24,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273260,32.73.08,CIDADAP,ORANG,CIDADAP,UPT CIUMBULEUIT,PEREMPUAN,13,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273230,32.73.02,COBLONG,ORANG,COBLONG,UPT DAGO,LAKI-LAKI,29,2023,real_bandung_reference
32,JAWA BARAT,3273,KOTA BANDUNG,3273230,32.73.02,COBLONG,ORANG,COBLONG,UPT DAGO,PEREMPUAN,22,2023,real_bandung_reference
